R 18:07:06.880: 08,02,C0,00,00,0B,00,00,00,07,02,56,00,20,00,00,00,60,08,
R 23:09:55.397: 08,02,C2,E7,00,19,00,00,05,B2,03,6B,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:09:57.637: 08,02,C2,E8,00,19,00,00,05,B4,03,68,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:09:59.387: 08,02,C2,E9,00,19,00,00,05,B6,03,6D,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:01.649: 08,02,C2,EA,00,19,00,00,05,B8,03,6F,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:03.386: 08,02,C2,EB,00,19,00,00,05,BA,03,6C,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:05.647: 08,02,C2,EC,00,19,00,00,05,BC,03,79,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:07.394: 08,02,C2,ED,00,19,00,00,05,BE,03,6D,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:09.649: 08,02,C2,EE,00,19,00,00,05,C0,03,71,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:11.631: 08,02,C2,EF,00,19,00,00,05,C2,03,72,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:13.631: 08,02,C2,F0,00,19,00,00,05,C4,03,70,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:15.647: 08,02,C2,F1,00,19,00,00,05,C6,03,75,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:19.648: 08,02,C2,F2,00,19,00,00,05,C8,03,76,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:21.636: 08,02,C2,F4,00,19,00,00,05,CC,03,7A,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:23.635: 08,02,C2,F5,00,19,00,00,05,CE,03,78,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:24.646: 08,02,C2,F6,00,19,00,00,05,D0,03,7A,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:26.647: 08,02,C2,F7,00,19,00,00,05,D2,03,7A,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:32.641: 08,02,C2,F8,00,19,00,00,05,D4,03,79,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:34.631: 08,02,C2,FB,00,19,00,00,05,DA,03,81,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:38.631: 08,02,C2,FC,00,19,00,00,05,DC,03,80,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:40.651: 08,02,C2,FE,00,19,00,00,05,E0,03,83,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:42.636: 08,02,C2,FF,00,19,00,00,05,E2,03,81,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:44.631: 08,02,C3,00,00,19,00,00,05,E4,03,85,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:46.640: 08,02,C3,01,00,19,00,00,05,E6,03,84,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:48.638: 08,02,C3,02,00,19,00,00,05,E8,03,82,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:50.648: 08,02,C3,03,00,19,00,00,05,EA,03,87,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:52.647: 08,02,C3,04,00,19,00,00,05,EC,03,86,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:54.646: 08,02,C3,05,00,19,00,00,05,EE,03,8C,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:56.636: 08,02,C3,06,00,19,00,00,05,F0,03,8F,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:10:58.636: 08,02,C3,07,00,19,00,00,05,F2,03,89,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:00.647: 08,02,C3,08,00,19,00,00,05,F4,03,8D,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:02.636: 08,02,C3,09,00,19,00,00,05,F6,03,8B,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:04.648: 08,02,C3,0A,00,19,00,00,05,F8,03,8F,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:06.898: 08,02,C3,0B,00,19,00,00,05,FA,03,8F,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:08.644: 08,02,C3,0C,00,19,00,00,05,FC,03,8D,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:10.881: 08,02,C3,0D,00,19,00,00,05,FE,03,92,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:12.897: 08,02,C3,0E,00,19,00,00,06,00,03,94,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:14.881: 08,02,C3,0F,00,19,00,00,06,02,03,93,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:18.636: 08,02,C3,10,00,19,00,00,06,04,03,98,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:22.651: 08,02,C3,12,00,19,00,00,06,08,03,98,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:24.897: 08,02,C3,14,00,19,00,00,06,0C,03,97,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:26.631: 08,02,C3,15,00,19,00,00,06,0E,03,9C,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:28.897: 08,02,C3,16,00,19,00,00,06,10,03,9B,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:31.144: 08,02,C3,17,00,19,00,00,06,12,03,9E,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:32.935: 08,02,C3,18,00,19,00,00,06,14,03,9D,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:34.898: 08,02,C3,19,00,19,00,00,06,16,03,9C,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:36.892: 08,02,C3,1A,00,19,00,00,06,18,03,A1,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:38.954: 08,02,C3,1B,00,19,00,00,06,1A,03,A0,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:40.887: 08,02,C3,1C,00,19,00,00,06,1C,03,A4,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:42.881: 08,02,C3,1D,00,19,00,00,06,1E,03,A4,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:44.897: 08,02,C3,1E,00,19,00,00,06,20,03,A1,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:46.897: 08,02,C3,1F,00,19,00,00,06,22,03,A4,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:48.897: 08,02,C3,20,00,19,00,00,06,24,03,A3,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:50.881: 08,02,C3,21,00,19,00,00,06,26,03,B3,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:52.900: 08,02,C3,22,00,19,00,00,06,28,03,AA,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:54.898: 08,02,C3,23,00,19,00,00,06,2A,03,AA,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:56.898: 08,02,C3,24,00,19,00,00,06,2C,03,AC,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:11:58.897: 08,02,C3,25,00,19,00,00,06,2E,03,A9,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:00.885: 08,02,C3,26,00,19,00,00,06,30,03,AE,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:02.881: 08,02,C3,27,00,19,00,00,06,32,03,AE,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:04.901: 08,02,C3,28,00,19,00,00,06,34,03,AB,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:06.898: 08,02,C3,29,00,19,00,00,06,36,03,AF,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:09.147: 08,02,C3,2A,00,19,00,00,06,38,03,B0,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:10.899: 08,02,C3,2B,00,19,00,00,06,3A,03,AF,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:13.148: 08,02,C3,2C,00,19,00,00,06,3C,03,B5,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:14.881: 08,02,C3,2D,00,19,00,00,06,3E,03,B4,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:17.148: 08,02,C3,2E,00,19,00,00,06,40,03,B8,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:18.881: 08,02,C3,2F,00,19,00,00,06,42,03,B7,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:24.881: 08,02,C3,30,00,19,00,00,06,44,03,B4,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:27.147: 08,02,C3,33,00,19,00,00,06,4A,03,BD,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:28.902: 08,02,C3,34,00,19,00,00,06,4C,03,BC,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:31.149: 08,02,C3,35,00,19,00,00,06,4E,03,B9,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:33.148: 08,02,C3,36,00,19,00,00,06,50,03,CE,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:35.147: 08,02,C3,37,00,19,00,00,06,52,03,BD,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:37.148: 08,02,C3,38,00,19,00,00,06,54,03,C2,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:39.131: 08,02,C3,39,00,19,00,00,06,56,03,C4,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:41.147: 08,02,C3,3A,00,19,00,00,06,58,03,C1,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:43.131: 08,02,C3,3B,00,19,00,00,06,5A,03,C2,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:45.148: 08,02,C3,3C,00,19,00,00,06,5C,03,C1,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:47.150: 08,02,C3,3D,00,19,00,00,06,5E,03,C6,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:49.146: 08,02,C3,3E,00,19,00,00,06,60,03,C8,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:51.148: 08,02,C3,3F,00,19,00,00,06,62,03,C4,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:53.149: 08,02,C3,40,00,19,00,00,06,64,03,C8,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:55.140: 08,02,C3,41,00,19,00,00,06,66,03,C7,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:57.150: 08,02,C3,42,00,19,00,00,06,68,03,C9,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:12:59.136: 08,02,C3,43,00,19,00,00,06,6A,03,CD,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:01.148: 08,02,C3,44,00,19,00,00,06,6C,03,C9,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:03.147: 08,02,C3,45,00,19,00,00,06,6E,03,CD,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:05.148: 08,02,C3,46,00,19,00,00,06,70,03,CE,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:07.131: 08,02,C3,47,00,19,00,00,06,72,03,CD,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:09.148: 08,02,C3,48,00,19,00,00,06,74,03,D2,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:11.131: 08,02,C3,49,00,19,00,00,06,76,03,D0,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:13.136: 08,02,C3,4A,00,19,00,00,06,78,03,D4,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:15.147: 08,02,C3,4B,00,19,00,00,06,7A,03,D5,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:19.150: 08,02,C3,4C,00,19,00,00,06,7C,03,D4,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:21.131: 08,02,C3,4E,00,19,00,00,06,80,03,D8,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:23.138: 08,02,C3,4F,00,19,00,00,06,82,03,D9,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:25.391: 08,02,C3,50,00,19,00,00,06,84,03,D9,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:27.144: 08,02,C3,51,00,19,00,00,06,86,03,D8,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:29.391: 08,02,C3,52,00,19,00,00,06,88,03,DC,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:31.131: 08,02,C3,53,00,19,00,00,06,8A,03,DB,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:33.398: 08,02,C3,54,00,19,00,00,06,8C,03,DF,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:35.131: 08,02,C3,55,00,19,00,00,06,8F,00,02,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:37.391: 08,02,C3,56,00,19,00,00,06,90,03,DD,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:39.382: 08,02,C3,57,00,19,00,00,06,92,03,E1,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:41.395: 08,02,C3,58,00,19,00,00,06,94,03,E0,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:43.391: 08,02,C3,59,00,19,00,00,06,96,03,E4,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:45.387: 08,02,C3,5A,00,19,00,00,06,98,03,E6,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:47.386: 08,02,C3,5B,00,19,00,00,06,9A,03,E3,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:49.400: 08,02,C3,5C,00,19,00,00,06,9C,03,E5,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:51.396: 08,02,C3,5D,00,19,00,00,06,9E,03,E7,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:53.381: 08,02,C3,5E,00,19,00,00,06,A0,03,E6,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:55.389: 08,02,C3,5F,00,19,00,00,06,A3,00,03,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:57.399: 08,02,C3,60,00,19,00,00,06,A5,00,01,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:13:59.381: 08,02,C3,61,00,19,00,00,06,A7,00,04,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:01.399: 08,02,C3,62,00,19,00,00,06,A9,00,05,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:03.387: 08,02,C3,63,00,19,00,00,06,AB,00,02,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:05.381: 08,02,C3,64,00,19,00,00,06,AD,00,07,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:07.397: 08,02,C3,65,00,19,00,00,06,AF,00,06,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:09.398: 08,02,C3,66,00,19,00,00,06,B1,00,0B,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:11.398: 08,02,C3,67,00,19,00,00,06,B3,00,0A,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:13.400: 08,02,C3,68,00,19,00,00,06,B5,00,09,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:15.381: 08,02,C3,69,00,19,00,00,06,B7,00,0D,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:17.390: 08,02,C3,6A,00,19,00,00,06,B9,00,0B,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:19.391: 08,02,C3,6B,00,19,00,00,06,BB,00,10,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:21.396: 08,02,C3,6C,00,19,00,00,06,BD,00,12,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:25.386: 08,02,C3,6D,00,19,00,00,06,BF,00,10,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:29.398: 08,02,C3,6F,00,19,00,00,06,C3,00,0F,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:31.631: 08,02,C3,71,00,19,00,00,06,C7,00,15,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:33.390: 08,02,C3,72,00,19,00,00,06,C9,00,14,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:35.631: 08,02,C3,73,00,19,00,00,06,CB,00,19,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:37.381: 08,02,C3,74,00,19,00,00,06,CD,00,18,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:39.648: 08,02,C3,75,00,19,00,00,06,CF,00,1B,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:41.381: 08,02,C3,76,00,19,00,00,06,D1,00,1A,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:43.636: 08,02,C3,77,00,19,00,00,06,D3,00,17,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:45.386: 08,02,C3,78,00,19,00,00,06,D5,00,1C,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:47.631: 08,02,C3,79,00,19,00,00,06,D7,00,1E,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:49.647: 08,02,C3,7A,00,19,00,00,06,D9,00,1C,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:51.631: 08,02,C3,7B,00,19,00,00,06,DB,00,1E,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:57.658: 08,02,C3,7C,00,19,00,00,06,DD,00,1D,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:14:59.402: 08,02,C3,7F,00,19,00,00,06,E3,00,22,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:01.631: 08,02,C3,80,00,19,00,00,06,E5,00,25,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:03.640: 08,02,C3,81,00,19,00,00,06,E7,00,22,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:05.650: 08,02,C3,82,00,19,00,00,06,E9,00,26,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:07.631: 08,02,C3,83,00,19,00,00,06,EB,00,28,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:09.638: 08,02,C3,84,00,19,00,00,06,ED,00,27,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:11.647: 08,02,C3,85,00,19,00,00,06,EF,00,2C,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:13.648: 08,02,C3,86,00,19,00,00,06,F1,00,29,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:15.648: 08,02,C3,87,00,19,00,00,06,F3,00,2D,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:17.648: 08,02,C3,88,00,19,00,00,06,F5,00,2E,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:19.648: 08,02,C3,89,00,19,00,00,06,F7,00,2E,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:21.631: 08,02,C3,8A,00,19,00,00,06,F9,00,33,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:23.693: 08,02,C3,8B,00,19,00,00,06,FB,00,2D,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:25.636: 08,02,C3,8C,00,19,00,00,06,FD,00,31,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:27.631: 08,02,C3,8D,00,19,00,00,06,FF,00,33,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:29.631: 08,02,C3,8E,00,19,00,00,07,01,00,32,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:31.640: 08,02,C3,8F,00,19,00,00,07,03,00,36,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:33.898: 08,02,C3,90,00,19,00,00,07,05,00,33,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:35.631: 08,02,C3,91,00,19,00,00,07,07,00,37,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:37.898: 08,02,C3,92,00,19,00,00,07,09,00,38,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:39.648: 08,02,C3,93,00,19,00,00,07,0B,00,37,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:41.886: 08,02,C3,94,00,19,00,00,07,0D,00,3C,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:47.898: 08,02,C3,95,00,19,00,00,07,0F,00,3E,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:49.631: 08,02,C3,98,00,19,00,00,07,15,00,3A,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:51.898: 08,02,C3,99,00,19,00,00,07,17,00,3F,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:53.631: 08,02,C3,9A,00,19,00,00,07,19,00,41,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:55.898: 08,02,C3,9B,00,19,00,00,07,1B,00,40,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:57.634: 08,02,C3,9C,00,19,00,00,07,1D,00,43,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:15:59.898: 08,02,C3,9D,00,19,00,00,07,1F,00,41,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:16:01.897: 08,02,C3,9E,00,19,00,00,07,21,00,45,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
R 23:16:03.898: 08,02,C3,9F,00,19,00,00,07,23,00,45,00,00,00,07,3F,80,00,00,00,00,00,00,00,00,00,00,00,03,00,00,08,
